state,district,murder,rape,kidnapping,robbery,theft,riots,cheating,total_crimes,hurt,assault_women,dowry_deaths,risk_label,population_lakhs,crime_rate,murder_rate,rape_rate,kidnapping_rate,robbery_rate,theft_rate,riots_rate,cheating_rate,crime_severity_index,crime_diversity_score,tourist_risk_score,safety_score
Mizoram,Lawngtlai,3,0,4,0,30,0,1,87,2,3,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Lunglei,2,0,2,0,70,0,3,188,11,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Mamit,1,0,0,0,59,0,2,142,4,1,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Saiha,0,0,0,0,34,0,0,86,11,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Serchhip,1,0,1,0,56,0,1,121,3,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Spl Narcotic,0,0,0,0,0,0,0,0,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Saitual,1,0,0,0,2,0,0,28,4,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Khawzawl,2,1,0,1,17,0,0,47,3,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Hnahthial,0,2,0,0,9,0,1,36,2,1,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Mizoram,Cyber,0,0,0,0,0,0,0,0,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Dimapur,12,1,20,12,317,0,9,577,3,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Kiphire,0,1,0,0,6,0,0,15,1,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Kohima,3,2,2,2,38,0,11,110,3,3,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Longleng,1,1,0,0,16,0,0,25,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Mokokchung,2,1,1,1,7,1,1,32,2,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Mon,0,0,4,0,34,0,5,109,4,2,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Peren,2,1,0,0,7,0,0,18,0,1,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Phek,1,0,0,0,9,0,3,28,1,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Tuensang,0,0,1,0,7,0,1,40,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Wokha,0,0,0,2,12,0,0,24,1,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Nagaland,Zunheboto,0,0,0,1,12,0,0,30,1,1,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Angul,38,26,173,127,670,97,210,9483,2025,329,6,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Balasore,60,42,411,144,562,30,128,4754,879,127,26,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Baragarh,43,33,151,108,338,155,172,3605,221,299,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Berhampur,25,60,154,55,361,44,164,3835,0,3,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Bhadrak,56,37,353,61,516,75,165,5570,3362,134,25,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Bolangir,38,20,149,143,511,69,229,4820,590,150,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Boudh,13,9,44,28,81,52,25,1048,0,31,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Cuttack,67,33,195,65,282,76,139,4614,2244,286,23,Moderate,26.1,176.7816091954023,25.670498084291186,12.64367816091954,74.71264367816092,24.904214559386972,108.04597701149424,29.11877394636015,53.25670498084291,6.764344145497196,6,36.21039105753927,9.308734820766638
Odisha,DCP BBSR,47,49,336,602,1754,86,880,9248,3500,31,14,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,DCP CTC,25,29,181,120,695,9,384,5329,2477,282,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Deogarh,18,21,37,24,103,4,86,1695,69,134,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Dhenkanal,44,37,145,84,286,82,120,4360,0,308,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Gajapati,13,27,61,12,78,17,48,859,0,45,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Ganjam,57,96,225,47,399,105,176,10840,1,108,13,Moderate,35.3,307.08215297450425,16.14730878186969,27.195467422096318,63.73937677053825,13.31444759206799,113.03116147308783,29.74504249291785,49.858356940509914,6.201610297857568,6,31.607157916726038,8.799223513795189
Odisha,Jagatsinghpur,31,30,185,94,317,61,183,4530,526,446,13,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Jajpur,61,64,300,74,523,87,191,6574,1243,117,14,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Jharsuguda,19,26,81,52,285,40,55,2531,1163,24,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Kalahandi,36,101,211,58,278,221,141,3990,240,154,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Kandhamal,26,40,131,21,130,85,45,1601,0,236,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Kendrapara,55,44,258,54,261,98,167,5465,827,792,17,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Keonjhar,80,59,217,75,428,81,120,4763,599,543,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Khurda,27,16,127,69,611,35,89,3866,532,639,9,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Koraput,46,121,150,74,251,128,107,2885,326,257,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Malkangiri,36,42,121,9,152,20,141,1733,0,193,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Mayurbhanj,99,120,420,84,721,24,191,6433,1123,621,5,Moderate,25.6,251.2890625,38.671875,46.875,164.0625,32.8125,281.640625,9.375,74.609375,13.001874842483499,6,74.1428973929127,9.017389989722055
Odisha,Nayagarh,43,42,100,35,172,22,50,2330,1271,93,15,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Nabarangpur,23,14,106,16,158,40,39,2064,84,230,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Nuapada,11,3,93,10,145,84,47,1692,162,42,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Puri,53,41,259,160,711,64,194,6626,3136,52,14,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Rayagada,27,28,93,14,174,60,79,1702,478,94,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Rourkela,44,68,133,136,433,26,182,3688,580,187,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Sambalpur,48,24,121,195,738,90,218,5372,856,101,5,High,10.3,521.5533980582524,46.60194174757281,23.300970873786405,117.4757281553398,189.32038834951456,716.504854368932,87.37864077669903,211.6504854368932,20.33761756710464,6,98.89303887850288,7.960581392886862
Odisha,Sonepur,15,11,47,34,152,43,31,1256,0,124,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,SRP(Cuttack),9,1,2,29,802,0,0,934,62,7,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,SRP(Rourkela),6,1,4,12,409,0,0,483,0,3,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Odisha,Sundargarh,39,49,80,71,398,38,37,2787,174,105,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Amritsar Rural,51,22,95,8,263,0,75,1642,225,42,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Barnala,11,7,39,5,184,0,55,927,162,9,6,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Batala,23,16,70,1,253,0,87,1457,258,17,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Bathinda,36,33,80,3,430,0,140,2274,339,31,7,High,14.5,156.82758620689654,24.82758620689655,22.758620689655174,55.17241379310345,2.0689655172413794,296.55172413793105,0.0,96.55172413793103,6.922466209451623,5,27.519897203729855,9.386760591322497
Punjab,CP Amritsar,33,16,84,5,1063,0,95,2815,205,30,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,CP Jalandhar,13,22,84,9,588,0,173,2073,191,39,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,CP Ludhiana,58,51,149,11,1182,0,291,4706,482,67,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Faridkot,16,8,25,3,161,0,44,872,151,22,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Fatehgarh Sahib,15,13,67,5,125,0,40,1123,182,28,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Fazilka,21,39,53,6,139,0,95,1147,204,13,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Ferozepur,23,16,59,1,163,0,62,1225,323,21,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Gurdaspur,11,8,27,2,79,0,118,838,149,10,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Hoshiarpur,29,14,87,3,332,0,175,1877,187,27,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Jalandhar Rural,32,19,48,2,304,0,119,1650,277,42,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Kapurthala,16,17,44,4,111,0,42,1252,180,24,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Khanna,24,4,22,2,194,0,73,962,186,18,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Ludhiana Rural,16,17,41,1,158,0,67,932,152,14,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Mansa,28,16,34,4,153,0,39,1024,155,14,3,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Moga,28,17,36,3,148,0,121,1124,182,23,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Muktsar,32,19,53,4,147,0,0,1079,179,26,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Pathankot,7,8,20,0,81,0,0,573,62,11,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Patiala,42,32,106,3,496,0,250,3215,536,28,8,High,19.0,169.21052631578948,22.10526315789474,16.842105263157894,55.78947368421052,1.5789473684210527,261.05263157894734,0.0,131.57894736842104,6.70981815101907,5,25.285334913468542,9.338339857102637
Punjab,Ropar,10,15,30,3,107,0,55,940,95,19,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Sangrur,19,18,50,3,293,0,102,1795,357,23,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,SAS Nagar,22,52,152,9,643,0,267,2952,265,26,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,SBS Nagar,9,4,29,3,95,0,0,674,152,10,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Tarn Taran,32,8,44,5,204,0,80,1400,228,14,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Bureau of Investigation,0,1,0,0,0,0,16,42,0,5,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Intelligence Wing,0,0,0,0,0,0,0,7,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,NRI Wing,0,0,0,0,1,0,53,120,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Special Task Force,0,0,0,0,0,0,0,0,0,0,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Punjab,Malerkotla,5,5,22,1,96,0,41,583,126,10,0,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Ajmer,60,206,416,125,1626,0,1367,11153,2610,687,15,High,26.0,428.96153846153845,23.076923076923073,79.23076923076923,160.0,48.07692307692307,625.3846153846154,0.0,525.7692307692308,20.53572295496583,5,81.48382518457612,8.322641274064464
Rajasthan,Alwar,73,253,359,36,2172,0,836,11074,2674,276,20,Moderate,36.8,300.9239130434783,19.836956521739133,68.75000000000001,97.55434782608697,9.782608695652176,590.2173913043479,0.0,227.17391304347828,13.320362288892088,5,51.4349909390006,8.823303941895475
Rajasthan,Banswara,47,148,297,56,322,16,101,2988,743,118,6,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Baran,43,73,166,16,446,0,0,3743,1260,137,7,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Barmer,44,172,133,25,664,0,285,5306,548,249,24,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Bharatpur,88,288,377,106,1814,0,878,12300,531,120,33,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Bhilwara,39,301,479,74,1040,35,926,8300,1039,575,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Bikaner,59,123,151,12,619,0,370,5151,206,253,22,Moderate,23.3,221.07296137339054,25.321888412017167,52.78969957081544,64.8068669527897,5.150214592274677,265.6652360515021,0.0,158.79828326180257,9.18358934346854,5,38.871777095566564,9.135543335288288
Rajasthan,Bundi,23,86,168,7,346,0,0,3691,893,216,5,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Chittorgarh,40,105,272,49,809,15,450,5048,935,184,1,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Churu,35,111,145,13,358,0,0,4262,426,79,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Dausa,46,146,197,23,960,0,629,6082,115,85,10,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Dholpur,48,110,159,21,690,0,263,4811,1230,78,20,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Dungarpur,44,59,265,34,130,0,140,2389,487,102,2,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Ganganagar,67,173,210,47,665,0,541,6685,1754,257,6,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Hanumangarh,58,130,151,14,424,0,0,5291,1203,203,16,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Jaipur East,46,134,220,55,3266,28,695,8458,919,206,11,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Jaipur North,12,93,145,32,1090,2,0,4086,349,89,4,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
Rajasthan,Jaipur Rural,56,122,189,64,1167,9,767,7930,468,183,11,High,24.55,238.0220713073005,21.835824809861002,20.834370591652146,73.60501567398119,16.644693473961766,279.97693900602405,20.69364161849711,62.63952892985151,8.637109772635414,0,0.0,9.069267609155714
